vehicleTypeMatch,priceWithinBudget,priceToBudgetRatio,durationInDays,popularityScore,userTypeAffinityScore,isGoodMatch
0,1,0.95,5,5,0,0
0,1,0.72,2,6,1,0
0,1,0.98,3,1,3,0
0,1,0.4,8,2,4,0
1,1,0.7,11,7,1,1
1,1,0.86,5,2,1,1
0,0,1.22,14,4,0,0
1,1,0.36,3,6,1,1
1,1,0.71,5,2,2,1
1,1,0.73,9,4,2,1
1,0,1.75,3,3,2,0
1,1,0.83,12,5,1,1
1,0,2.21,10,5,2,0
0,1,0.76,7,5,1,0
1,1,0.45,8,7,0,1
1,1,0.58,5,5,1,1
0,1,0.84,3,5,0,0
0,0,2.19,11,7,1,0
1,0,2.0,6,1,2,0
1,1,0.67,13,5,1,1
1,0,1.76,12,6,1,0
1,1,0.46,3,5,2,1
1,0,2.0,9,3,2,0
1,1,0.72,2,2,4,1
1,1,0.31,13,4,1,1
1,1,0.85,3,4,0,1
1,1,0.87,7,3,5,1
1,1,0.98,14,5,1,1
0,1,0.43,14,2,1,1
1,1,0.72,10,4,1,1
1,1,0.6,8,6,3,1
0,1,0.53,5,3,1,0
1,0,1.12,5,2,3,0
1,1,0.85,5,3,0,1
0,0,1.39,4,3,1,0
1,1,0.98,9,6,3,1
1,1,0.87,6,6,1,1
1,0,1.99,13,6,5,1
0,0,2.47,12,1,4,0
1,0,1.18,13,3,1,0
1,1,0.83,8,8,2,1
0,1,0.57,8,7,1,0
1,1,0.93,5,4,1,1
1,1,0.42,12,6,3,1
0,1,0.5,9,4,0,1
1,0,1.3,2,5,0,0
1,1,0.52,14,5,0,1
0,0,2.31,8,4,2,0
0,0,1.77,3,2,1,0
0,0,1.1,7,6,1,0
0,1,0.67,13,6,1,1
1,0,2.2,9,6,2,0
1,0,1.21,14,2,2,0
0,0,1.12,11,2,0,0
0,0,1.29,5,1,1,0
0,1,0.82,11,4,3,1
1,1,0.38,8,2,1,1
0,1,0.46,4,3,2,1
1,0,1.38,14,6,0,0
1,0,1.51,1,5,1,0
0,1,0.57,1,1,2,1
1,0,1.37,6,1,0,0
1,1,0.53,8,2,0,1
1,0,1.87,10,2,0,0
1,1,0.74,2,4,2,1
0,0,1.71,11,5,0,0
0,1,0.8,4,1,1,0
1,1,0.68,3,4,0,1
0,1,0.61,13,1,1,0
0,0,1.39,9,3,1,0
0,1,0.47,3,5,1,1
0,1,0.92,11,6,1,1
1,0,2.38,8,4,2,0
0,0,1.73,14,7,0,0
1,1,0.91,7,5,1,1
1,0,1.01,1,2,1,0
1,1,0.72,8,4,1,1
0,0,1.43,9,3,1,0
1,1,0.6,8,4,1,1
0,0,1.43,10,4,2,0
1,1,0.34,10,5,2,1
1,0,2.45,1,5,0,0
1,0,2.01,11,5,2,0
1,0,1.64,13,3,0,0
1,1,0.42,11,7,0,1
0,0,1.24,7,7,2,0
1,1,0.3,13,3,1,1
1,0,1.97,9,3,1,0
0,0,1.09,14,1,0,0
1,1,0.72,5,1,3,1
1,1,0.84,2,4,3,1
1,1,0.65,14,3,0,1
1,1,0.66,8,4,0,1
1,1,0.81,9,2,0,1
0,1,0.65,7,4,3,1
1,1,0.73,12,3,2,1
0,1,0.93,13,5,0,0
1,1,0.58,5,0,1,1
0,1,0.57,8,9,0,0
0,1,0.3,6,5,1,1
1,0,1.23,12,6,0,0
1,0,2.04,4,5,1,0
0,1,0.65,1,6,3,1
1,0,1.29,6,8,2,0
0,1,0.68,8,2,2,0
0,0,1.99,3,7,1,0
1,1,0.85,12,1,2,1
1,0,1.63,7,5,4,0
0,1,0.81,13,6,0,0
0,0,2.04,12,2,1,0
0,1,0.42,7,9,1,1
0,1,0.93,9,7,1,0
1,0,2.45,1,6,0,0
1,1,0.99,5,6,2,1
0,0,1.62,8,6,2,0
1,0,2.23,13,0,2,0
1,1,0.44,13,4,2,1
0,1,0.31,3,4,2,1
1,1,0.81,5,5,2,1
1,0,1.87,14,7,1,0
0,1,0.85,1,3,1,1
0,1,0.48,9,7,1,1
1,1,0.61,4,1,2,1
1,1,0.76,5,8,1,1
0,1,0.61,3,3,2,1
0,0,1.36,14,6,0,0
1,0,1.48,2,3,4,1
1,1,0.38,12,6,1,1
1,1,0.85,14,2,1,1
1,0,1.85,7,7,2,0
0,0,1.66,11,2,0,0
1,1,0.41,5,3,1,1
1,1,0.49,11,5,1,1
1,0,2.34,10,3,2,0
0,0,1.03,14,5,0,0
1,1,0.46,3,3,1,1
1,1,0.86,2,3,1,1
1,1,0.75,10,2,0,1
1,1,0.7,6,4,1,1
0,1,0.46,10,4,1,1
1,1,0.94,6,1,0,1
1,1,0.43,3,9,3,1
1,0,2.21,13,3,0,0
1,1,0.98,9,4,2,1
1,1,0.81,1,6,1,1
0,1,1.0,3,3,1,0
1,0,1.04,13,4,1,0
0,1,0.45,1,5,1,0
0,1,0.44,7,3,1,0
0,0,2.49,2,5,0,0
1,1,0.3,11,2,1,1
1,1,0.78,11,4,0,1
1,1,0.49,12,5,2,1
1,1,0.87,4,4,4,1
1,1,0.55,4,6,0,1
0,1,0.64,14,4,0,1
1,0,1.88,13,10,0,0
0,0,1.14,8,6,4,0
0,1,0.8,11,6,0,0
1,1,0.83,4,3,3,1
0,1,0.45,3,5,4,1
0,1,0.65,10,9,3,1
1,0,2.38,12,3,0,0
1,1,0.84,3,3,1,1
1,0,1.19,5,3,1,1
1,1,0.63,6,6,0,1
1,1,0.85,7,3,0,1
1,1,0.46,13,7,0,1
0,0,2.16,5,4,1,0
1,0,1.4,7,6,1,0
1,1,0.92,4,3,1,1
1,1,0.85,5,5,1,1
1,1,0.59,6,9,4,1
0,0,1.42,9,2,1,0
0,1,0.57,6,4,1,1
1,1,0.75,10,2,0,1
0,0,1.74,14,5,3,0
1,1,0.99,11,1,1,1
0,0,1.68,1,4,2,0
1,1,0.83,12,4,4,1
1,1,0.35,11,4,1,1
0,1,0.83,7,1,0,0
0,1,0.84,14,1,2,0
1,1,0.77,11,2,3,1
1,0,2.0,13,2,0,0
1,1,0.64,11,5,2,1
0,1,0.38,3,3,0,1
1,1,0.63,6,5,2,1
1,0,1.23,2,5,1,0
0,1,0.54,14,9,1,0
1,0,2.36,12,6,1,0
0,0,2.37,7,4,3,0
0,1,0.35,1,7,2,1
0,0,2.06,13,7,1,0
0,1,0.67,2,8,0,1
0,1,0.58,9,5,1,0
1,1,0.67,9,7,0,1
0,1,0.74,7,5,1,1
0,1,0.95,2,6,1,0
0,0,1.12,5,6,1,0
1,1,0.51,4,4,1,1
1,1,0.98,2,5,0,1
1,1,0.56,2,3,2,1
1,1,0.32,10,7,1,1
1,0,1.09,8,2,1,0
0,1,0.32,5,6,1,1
1,0,1.17,8,3,3,0
1,1,0.5,2,4,1,1
1,0,2.35,2,3,0,0
0,1,1.0,11,3,2,1
1,1,0.72,11,10,1,1
0,1,0.32,3,9,2,1
1,1,0.36,11,5,2,1
1,1,0.64,10,2,3,1
0,1,0.58,8,1,0,0
1,1,0.72,8,4,3,1
0,1,0.61,3,5,2,1
1,1,0.95,1,0,1,1
1,0,2.46,7,5,1,0
0,1,0.79,4,6,0,1
0,0,2.46,3,3,1,0
1,1,0.4,5,7,4,1
0,1,0.46,12,3,2,0
0,1,0.38,6,4,1,1
0,1,0.4,14,3,4,1
1,1,0.66,1,2,1,1
1,0,2.23,12,3,0,0
0,1,0.6,12,4,1,1
0,0,1.09,9,4,1,0
0,1,0.41,6,3,2,1
0,0,1.02,3,5,2,0
1,1,0.37,1,5,3,1
1,1,0.52,13,0,1,1
0,0,1.5,9,4,4,0
0,1,0.96,2,4,0,0
0,0,2.23,14,2,4,0
1,1,0.35,10,2,2,1
1,1,0.57,6,3,1,1
1,0,2.21,6,7,0,0
0,0,1.38,12,8,1,0
0,1,0.73,3,5,2,0
0,0,1.31,11,8,3,0
0,1,0.63,6,3,2,0
1,0,1.11,14,1,0,0
1,0,2.09,2,2,3,1
1,1,0.31,8,8,0,1
1,0,2.33,13,4,1,0
0,1,0.56,1,6,1,1
1,0,1.69,6,3,0,0
0,0,1.96,14,3,1,0
0,1,0.63,1,10,3,1
1,1,0.57,9,3,0,1
0,1,0.54,13,5,2,0
1,0,2.3,13,5,3,1
0,1,0.55,9,5,3,1
1,1,0.92,6,6,3,1
1,0,1.67,6,0,2,0
0,1,0.4,9,5,1,1
1,1,0.71,14,0,2,1
0,1,0.92,5,2,4,0
1,1,0.79,9,1,2,1
1,1,0.4,5,3,0,1
1,0,1.44,14,3,2,0
1,1,0.51,14,7,0,1
0,0,1.67,4,6,1,0
1,1,0.67,2,11,3,1
1,1,0.9,2,6,1,1
1,1,0.95,13,4,2,1
0,1,0.95,1,7,1,1
1,0,2.23,10,2,1,0
1,1,0.95,14,5,1,1
0,1,0.34,3,3,0,1
1,1,0.49,1,2,2,1
0,1,0.66,13,1,3,0
1,0,2.07,6,2,0,0
1,1,0.72,14,4,1,1
1,0,2.23,11,1,0,0
1,1,0.95,13,6,1,1
1,0,2.18,7,7,3,0
0,1,0.49,9,3,1,1
0,1,0.94,14,2,0,0
1,0,2.17,7,3,2,0
0,1,0.73,4,4,1,0
0,1,0.78,14,4,2,0
1,1,0.65,4,7,0,1
0,0,2.04,8,4,1,0
0,0,1.85,4,1,2,0
1,0,1.56,1,5,0,0
0,0,1.08,9,5,2,0
1,1,0.58,3,3,2,1
1,1,0.35,14,0,1,1
1,1,0.68,1,2,1,1
0,1,0.77,9,2,6,1
1,1,0.96,11,5,0,1
1,1,0.82,11,7,1,1
1,0,1.37,14,3,1,0
0,1,0.95,13,1,1,0
1,1,0.63,10,3,2,1
1,1,0.69,14,5,2,1
1,0,2.29,10,3,3,0
1,0,2.39,5,8,1,0
1,0,1.15,12,5,2,1
1,1,0.43,14,2,1,1
0,1,0.69,9,6,2,1
1,0,1.89,3,1,0,0
0,1,0.93,6,0,2,1
1,1,0.92,11,4,1,1
0,1,0.66,12,4,1,1
1,1,0.75,11,4,3,1
0,0,2.45,12,6,2,0
1,1,0.63,7,5,1,1
1,0,2.38,5,2,1,0
0,1,0.95,12,3,2,0
0,1,0.93,8,4,0,0
0,1,0.4,10,5,0,1
1,1,0.9,6,3,0,1
1,1,0.96,12,3,1,1
1,1,0.55,6,6,4,1
0,1,0.66,13,5,2,0
1,0,2.01,7,6,3,0
1,1,0.69,8,5,1,1
1,1,1.0,12,2,2,1
1,1,0.62,13,7,1,1
0,1,0.8,2,3,3,0
0,1,0.85,7,4,2,0
0,1,0.65,9,3,2,1
0,1,0.9,13,3,1,0
0,1,0.68,1,6,1,1
0,0,2.27,13,3,0,0
0,1,0.38,12,3,1,1
1,1,0.58,1,3,2,1
1,1,0.81,7,8,1,1
1,1,0.94,13,5,1,1
1,1,0.48,14,3,1,1
0,1,0.55,5,4,1,0
1,1,0.41,1,5,1,1
0,0,1.61,14,4,3,0
1,1,0.97,13,2,4,1
0,1,0.75,1,7,2,1
1,0,2.28,2,6,2,0
0,1,0.69,11,4,2,1
0,1,0.36,10,1,2,1
1,1,0.81,9,9,2,1
0,0,2.01,12,0,1,0
1,0,2.45,12,4,0,0
1,1,0.93,3,2,1,1
1,0,2.02,9,3,2,0
1,1,0.85,6,2,1,1
1,0,1.41,13,2,0,0
0,1,0.99,10,7,2,1
1,0,2.47,6,6,0,0
1,0,1.69,7,2,3,0
1,1,0.62,10,1,4,1
0,0,2.37,11,3,0,0
1,1,0.32,8,5,1,1
1,1,0.34,11,3,0,1
1,1,0.35,3,2,1,1
1,1,0.81,8,1,0,1
0,0,1.15,6,3,0,0
0,0,2.49,6,1,0,0
1,1,0.37,11,5,2,1
1,1,0.81,14,2,1,1
1,1,0.52,3,2,2,1
0,1,0.49,6,2,2,1
1,1,0.76,11,2,1,1
1,0,2.4,13,3,2,0
1,1,0.55,8,3,1,1
1,1,0.75,13,7,2,1
0,1,0.49,7,4,1,0
1,1,0.86,10,5,0,1
0,0,1.52,10,4,1,0
1,0,1.11,7,6,0,0
0,1,0.85,3,3,2,0
1,1,0.8,10,6,2,1
0,1,0.43,14,3,1,1
1,0,1.15,3,4,0,0
1,0,1.32,5,3,1,0
1,1,0.84,12,3,2,1
0,1,0.53,5,7,0,1
0,1,0.76,9,4,1,1
0,1,0.39,13,6,0,1
1,1,0.65,9,5,2,1
0,1,0.31,10,5,1,1
1,1,0.57,5,2,3,1
1,1,0.35,12,3,1,1
1,0,1.94,14,6,2,1
1,0,2.08,5,3,0,0
1,1,0.61,6,8,0,1
0,1,0.33,13,6,3,1
1,0,1.97,13,4,3,0
1,0,1.95,8,4,4,0
0,1,0.56,6,5,3,1
1,0,1.7,14,5,1,0
1,1,0.56,11,9,0,1
1,0,1.32,13,3,0,0
0,0,1.7,13,5,6,0
1,1,0.97,12,9,1,1
0,0,2.22,14,6,3,0
0,1,0.32,6,4,0,1
1,0,2.14,9,5,1,0
1,0,1.55,1,2,5,0
1,0,1.12,14,4,0,0
0,0,1.53,4,7,1,0
1,0,2.02,10,2,1,0
1,1,0.75,13,4,1,0
0,1,0.69,10,4,5,1
1,0,1.69,12,5,5,0
0,1,0.91,2,4,1,1
1,1,0.82,9,2,2,1
1,1,0.65,3,6,1,1
0,1,0.62,10,1,3,0
0,1,0.75,11,3,1,0
0,0,2.43,2,4,1,0
0,1,0.62,8,4,4,0
1,1,0.31,4,3,0,1
1,1,0.42,11,5,2,1
0,1,0.64,2,6,0,1
0,1,0.88,4,7,2,1
1,1,0.5,7,5,1,1
1,1,0.67,14,6,1,1
0,1,0.54,7,2,3,1
0,1,0.37,1,5,1,1
1,0,2.48,13,2,0,0
0,0,2.01,12,6,1,0
0,1,0.35,12,5,4,1
1,1,0.8,1,7,0,1
1,0,1.71,3,7,1,0
1,1,1.0,2,4,1,1
1,1,0.51,3,0,1,1
1,1,0.47,4,2,1,1
0,0,1.69,14,6,2,0
0,0,1.89,7,2,2,0
0,1,0.43,2,1,2,1
0,1,0.8,7,4,1,0
1,1,0.34,5,5,2,1
1,1,0.94,8,1,1,1
1,1,0.36,8,3,1,1
1,0,1.8,5,3,2,0
0,1,0.64,10,1,1,1
0,1,0.61,8,2,1,0
1,1,0.98,12,12,1,1
1,1,0.99,14,6,0,1
1,1,0.76,9,4,0,1
1,1,0.39,7,7,3,1
1,1,0.65,6,5,1,1
1,1,0.67,7,5,0,1
0,1,0.66,7,5,3,1
1,0,1.98,3,5,2,0
1,0,1.74,6,6,3,0
0,0,2.18,6,4,2,0
1,0,2.05,11,7,3,0
0,1,0.38,9,6,1,1
1,0,1.77,1,6,1,0
0,0,1.65,13,1,0,0
1,0,1.44,7,4,2,0
0,1,0.36,1,1,1,0
1,1,0.74,10,3,2,1
0,0,1.07,13,5,2,0
0,0,2.47,4,5,2,0
1,0,2.49,13,0,0,0
1,1,0.79,7,4,0,1
0,0,1.5,6,6,0,0
0,1,0.71,6,5,1,0
1,1,0.98,5,6,0,1
1,0,1.08,11,6,3,0
1,1,0.9,7,8,0,1
0,0,1.1,9,4,2,0
1,1,0.84,14,3,0,1
0,0,1.56,6,2,3,0
0,1,0.5,10,2,0,0
1,1,0.93,7,5,2,1
1,1,0.55,9,3,1,1
1,0,2.05,7,2,1,0
0,0,1.74,6,1,1,0
1,1,0.39,3,3,1,1
1,1,0.86,14,4,3,1
1,1,0.75,1,2,0,1
0,0,1.31,10,6,0,0
0,0,2.29,9,2,1,0
0,1,0.38,7,2,1,1
1,0,2.41,3,5,1,0
0,0,1.43,10,4,2,0
1,0,2.39,9,8,0,0
0,1,0.98,3,2,4,0
1,1,0.82,3,4,0,1
0,1,0.31,13,7,1,1
1,1,0.92,14,5,2,1
1,1,0.37,7,1,1,1
0,1,0.4,2,3,1,1
1,0,2.49,10,8,0,0
1,1,0.91,14,6,0,1
1,1,0.68,7,2,1,1
1,0,2.04,7,3,2,0
0,1,0.55,1,6,0,0
0,0,2.18,13,7,2,0
0,1,0.53,10,3,2,1
0,0,1.46,11,2,1,0
0,0,1.16,2,5,3,0
0,0,1.97,5,4,1,0
1,1,0.51,14,0,0,1
1,1,0.43,4,3,3,1
0,1,0.89,14,4,1,0
0,1,0.82,3,3,0,0
1,1,0.95,10,3,7,1
0,0,1.6,14,1,1,0
0,1,0.4,11,3,3,1
0,0,1.55,8,4,1,0
1,0,1.62,7,8,0,0
1,1,0.64,9,6,0,1
0,0,1.49,3,4,2,0
1,0,1.58,10,2,0,0
1,1,0.64,1,2,2,1
1,1,0.76,9,6,0,1
1,1,0.6,9,5,1,1
1,1,0.78,12,1,1,1
0,1,0.62,12,2,1,1
0,1,0.53,1,4,0,1
1,0,2.23,14,6,2,0
1,0,1.77,8,3,3,0
1,1,0.32,14,4,3,1
1,0,1.46,14,5,0,0
1,1,0.89,10,3,0,1
0,1,0.55,1,2,2,0
1,0,1.28,6,1,2,0
1,0,1.1,9,3,0,0
1,0,2.33,3,5,3,0
1,0,2.4,6,2,1,0
1,0,1.88,3,3,0,0
0,1,0.82,11,4,2,1
1,1,0.51,14,4,2,1
0,1,0.7,5,5,0,1
1,0,1.76,11,2,1,0
1,1,0.38,14,2,2,1
0,1,0.53,7,3,0,1
1,1,0.81,11,3,4,1
1,1,0.73,10,5,2,1
1,1,0.38,12,6,0,1
0,1,0.41,4,10,1,1
1,1,0.75,4,5,3,1
1,0,1.41,7,1,0,0
1,1,0.54,5,2,0,1
0,0,1.36,1,2,1,0
1,1,0.42,11,5,4,1
1,1,0.52,10,5,0,1
0,0,2.29,13,4,0,0
0,0,1.59,12,2,2,0
0,0,2.31,13,4,2,0
1,0,1.52,2,4,1,0
1,0,1.3,6,1,4,0
1,0,1.5,13,3,1,0
0,0,1.92,12,5,0,0
1,0,1.56,9,1,1,0
0,1,0.98,7,3,2,1
0,0,1.36,4,3,1,0
1,0,2.05,12,3,2,0
0,1,0.31,12,1,0,1
1,1,0.55,13,1,0,1
0,1,0.82,2,6,1,1
1,0,2.03,4,5,1,0
1,1,0.7,14,4,1,1
1,1,0.6,5,5,0,1
0,1,0.31,2,5,2,1
0,1,0.47,1,0,1,0
1,1,0.5,4,5,2,1
0,1,0.38,11,6,3,1
1,1,0.74,13,4,3,1
1,1,0.47,6,1,1,1
0,1,0.49,1,8,1,1
0,1,0.93,1,1,0,1
1,0,1.65,9,3,0,0
1,1,0.57,5,2,0,1
1,0,2.08,2,1,1,0
1,1,0.94,11,6,4,1
1,1,0.32,14,7,1,1
0,0,1.5,2,4,1,0
1,1,0.73,4,5,2,1
1,0,2.16,11,5,0,0
0,1,0.84,2,4,2,0
0,0,1.47,4,4,1,0
0,1,0.96,11,2,3,0
0,1,0.49,13,6,0,1
1,1,0.46,6,4,2,1
0,1,0.97,7,9,3,0
0,0,2.09,6,3,3,0
0,1,0.45,4,2,1,1
1,0,1.23,10,6,0,0
1,0,1.47,3,3,0,0
1,0,1.34,4,0,1,0
0,1,0.92,12,7,2,1
1,1,0.41,5,2,1,1
1,0,1.77,4,6,3,1
0,0,2.13,3,3,2,0
0,0,1.29,1,5,1,0
0,1,0.39,3,3,1,1
0,1,0.63,11,7,0,0
1,0,1.46,5,5,2,0
1,1,0.89,13,5,0,1
1,0,2.21,14,3,2,0
1,1,0.87,6,5,3,1
1,1,0.46,12,12,5,1
1,1,0.77,14,0,3,1
1,1,0.6,13,4,0,1
0,1,0.38,4,7,1,1
0,0,2.24,1,2,3,0
1,0,2.16,10,5,3,1
0,1,0.42,13,4,2,1
0,0,2.14,7,4,5,0
1,0,2.47,13,4,2,0
1,1,0.46,9,3,4,1
1,1,0.43,13,4,1,1
1,1,0.31,6,6,2,1
1,1,0.63,14,0,1,1
1,1,0.6,6,8,1,1
1,0,1.88,9,2,2,1
1,1,0.34,4,1,2,1
1,1,0.6,5,5,2,1
1,0,2.23,5,3,2,0
1,0,1.64,14,8,2,0
1,0,2.35,12,8,1,0
0,1,0.31,5,6,0,1
0,1,0.98,8,3,2,0
0,1,0.54,11,1,4,1
1,1,0.99,1,5,2,1
0,0,1.46,10,2,1,0
0,1,0.63,11,6,5,1
1,1,0.55,10,4,3,1
0,0,2.25,11,1,0,0
1,1,0.89,3,0,2,1
0,0,1.89,8,1,2,0
1,1,0.99,11,2,1,1
1,1,0.73,9,4,3,1
1,1,0.62,2,3,2,1
1,1,0.36,12,2,0,1
1,0,2.42,4,6,4,1
0,1,0.69,14,2,2,1
0,1,0.79,8,6,1,1
0,1,0.58,5,6,0,0
1,1,0.68,1,7,1,1
1,1,0.96,6,3,2,1
1,0,2.09,14,1,1,0
0,1,0.5,9,6,1,1
1,1,0.41,9,5,0,1
1,1,0.85,11,3,0,1
1,0,1.46,1,3,1,0
1,0,1.21,4,3,1,0
0,0,1.64,1,2,1,0
1,1,0.66,7,3,2,1
1,1,0.58,3,2,1,1
0,1,0.33,2,2,1,1
0,1,0.97,14,2,3,0
1,0,2.19,8,4,3,0
1,1,0.5,9,4,0,1
1,1,0.81,7,3,3,1
0,1,0.71,6,5,1,1
1,1,0.47,10,6,2,1
1,1,0.48,13,2,2,1
1,1,0.64,11,7,1,1
1,1,0.59,6,4,4,1
0,1,0.5,9,6,1,0
1,0,2.03,5,6,1,0
0,0,1.58,5,1,1,0
1,0,2.3,2,5,2,0
1,1,0.43,6,2,4,1
1,0,2.33,14,3,1,0
1,0,1.52,12,6,3,1
1,0,1.2,12,11,0,0
1,1,0.85,12,6,0,1
1,1,0.84,6,8,1,1
1,1,0.55,6,2,2,1
1,0,1.65,4,6,0,0
1,0,2.01,11,4,2,0
0,1,0.74,7,7,2,1
1,0,1.32,9,7,0,0
0,0,1.59,1,3,2,0
1,0,1.91,3,2,0,0
0,1,0.91,10,7,1,1
1,1,0.66,9,6,1,1
1,0,2.48,14,4,2,0
1,0,2.04,5,3,0,0
1,1,0.57,6,4,1,1
0,1,0.93,8,5,1,0
0,1,0.31,9,2,0,1
0,1,0.63,8,6,1,0
1,1,0.95,3,5,1,1
1,1,0.58,10,6,1,1
1,1,0.6,1,6,3,1
0,1,0.7,11,1,3,1
0,0,2.12,13,5,2,0
1,1,0.42,12,6,0,1
1,1,0.31,13,4,2,1
1,0,1.19,5,5,4,0
1,1,0.94,7,2,1,1
1,1,0.37,2,4,2,1
0,1,0.45,1,5,1,1
1,1,0.56,4,2,2,1
1,1,0.87,3,1,2,1
0,0,1.35,4,3,2,0
1,1,0.92,1,3,2,1
0,1,0.34,2,2,0,0
1,0,1.04,1,1,2,0
0,0,1.6,3,7,1,0
1,1,0.76,4,3,0,1
0,0,1.79,13,2,0,0
1,1,0.85,1,3,2,1
1,0,1.39,6,5,3,1
1,0,1.37,2,10,1,0
1,1,0.58,10,3,2,1
1,0,2.23,12,5,2,0
0,1,0.83,13,5,3,0
0,1,0.66,11,7,3,0
0,0,1.08,5,3,0,0
1,0,2.17,8,3,1,0
0,1,0.89,12,7,0,1
1,0,1.47,13,2,1,0
1,1,0.76,4,3,3,1
0,1,0.63,5,2,1,0
0,0,1.43,9,6,2,0
0,1,0.92,2,5,3,0
1,0,2.2,12,1,3,0
0,0,2.46,12,5,1,0
0,0,1.53,2,3,3,0
1,1,0.7,6,6,1,1
1,1,0.58,6,3,1,1
0,1,0.51,3,4,1,1
0,0,1.83,12,1,2,0
0,0,2.18,9,4,0,0
1,1,0.6,13,8,2,1
1,1,0.48,1,4,1,1
0,1,0.83,12,3,2,0
0,0,2.18,3,4,1,0
1,0,1.72,8,8,4,1
1,1,0.56,8,4,0,1
0,1,0.92,4,3,0,0
1,1,0.83,8,4,3,1
0,1,0.53,11,6,2,1
0,1,0.96,10,2,1,0
1,1,0.35,13,11,1,1
1,1,0.97,8,3,2,1
1,1,0.47,1,2,3,1
1,1,0.31,3,3,0,1
1,0,1.66,1,4,2,0
1,0,1.32,2,6,2,0
1,1,0.68,4,2,2,1
1,1,0.86,3,6,1,1
1,1,0.89,13,7,0,1
0,0,1.07,11,6,0,0
1,0,2.02,6,3,1,0
1,1,0.4,12,4,0,1
1,0,2.48,12,2,0,0
0,0,1.81,5,3,2,0
1,1,0.35,5,5,0,1
1,1,0.81,10,3,0,1
0,0,1.42,7,4,3,0
1,1,0.44,7,3,2,1
0,1,0.68,9,3,2,1
0,1,0.43,8,2,1,1
1,1,0.61,3,9,2,1
1,0,2.27,2,6,1,0
1,0,1.12,1,8,3,1
0,0,1.53,10,4,1,0
1,1,0.81,6,5,1,1
0,0,1.99,13,8,2,0
0,1,0.82,13,6,1,0
0,1,0.64,4,5,0,1
1,0,1.4,3,1,0,0
1,0,1.92,11,7,1,0
1,1,0.8,11,4,3,1
1,1,0.32,2,5,3,1
0,0,1.32,2,5,3,0
1,0,1.62,11,5,4,0
1,1,0.31,4,3,0,1
1,0,2.44,1,4,4,0
0,1,0.81,6,3,2,0
1,0,2.37,10,8,0,0
1,1,0.83,11,7,3,1
1,0,1.57,5,2,2,0
1,1,0.78,10,2,0,1
0,0,1.96,9,0,2,0
